OCC_CODE,YEAR,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX
00,2005,130307850,0.28594217223068835,2000.0,37872.94302760732,0.35040392204874105,21901.665951821014,30775.050018859187,45537.51939886968,193.6,107.9,5.1,1178.28
00,2006,132604990,0.2975402505602452,2000.0,39186.516021757554,0.3408802608810693,22637.02603800958,31801.42390719987,47143.15309250429,201.3,117.2,4.6,1290.01
00,2007,134354280,0.2784072005590654,2000.0,40686.510159557256,0.31077671046905436,23469.18603114095,32929.952370702296,48904.85951098841,206.755,118.6,4.4,1511.14
00,2008,135185250,0.2692519620550326,2000.0,42266.990859579724,0.3018558310129815,24312.35438333694,34067.87742597658,50781.51049171415,215.208,141.2,5.4,1403.22
00,2009,130647600,0.2802321420762922,2000.0,43465.3163096758,0.3211029128913442,24856.120791350168,34955.80992762209,52114.996626038286,213.022,116.8,9.4,902.41
00,2010,127097180,0.28860268158607383,2000.0,44405.91104696422,0.33106497570024207,25307.59780508112,35645.1177594971,53234.67070709201,217.29,126.7,9.6,1125.06
00,2011,128278570,0.2864298903415039,2000.0,45224.89972097444,0.30473638519835833,25696.93096750299,36322.415626398084,54291.147976626184,224.806,143.1,9.0,1338.31
00,2012,130287720,0.26714033112314944,2000.0,45784.8624014604,0.3075224102823718,25913.34227047645,36682.80984654578,55009.73977593591,228.713,142.0,8.2,1341.27
00,2013,132588830,0.26930838523021416,2000.0,46442.23854000371,0.3155365552079215,26169.280916047,37092.1583620581,55767.8239169921,231.893,139.4,7.5,1639.84
00,2014,135128290,0.2878037079741747,2000.0,47230.806259000245,0.316440626334476,26515.4563726071,37603.541194075646,56631.80232577501,236.918,140.1,6.3,1889.77
00,2015,137896700,0.27910603339516227,2000.0,48317.29605349512,0.33799353336031496,27045.27356782287,38306.604472768384,57813.45451051403,237.001,126.5,5.6,2111.94
00,2016,140400030,0.28861110695255354,2000.0,49632.609846308434,0.34226176967162814,27784.541169969834,39278.00798831738,59292.71760554467,239.557,119.9,4.8,2065.55
00,2017,142549270,0.2743799292739491,2000.0,50617.75552270454,0.33115514277600594,28453.0013068464,40097.357679208035,60443.29493093862,244.004,122.7,4.4,2395.35
00,2018,144733260,0.2629673706729517,2000.0,51962.88498234614,0.33901779641210117,29436.323799381014,41327.962875292105,62052.396790482024,250.792,128.2,3.8,2701.49
00,2019,146875500,0.27180287793042,2000.0,53493.578675817276,0.34692657026145196,30565.506371042142,42807.31903278627,63984.184665243694,255.296,127.0,3.6,2854.71
00,2020,139099590,0.2689944574782621,2000.0,56305.6141905235,0.4023131082025882,32234.77144397047,45124.511771745696,67379.6155042585,255.848,119.0,13.2,2919.62
00,2021,140886300,0.0,2000.0,58259.902806731385,0.26091322478833195,34139.7667054923,46896.97548448643,69390.29609905292,268.452,132.8,5.8,4167.85
00,2022,147886000,0.0,2000.0,61897.90966961037,0.37900159857956933,36252.848012658396,49189.37883504862,72441.49260917192,291.359,148.2,3.6,4040.36
00,2023,151853880,0.0,2000.0,65473.00032109815,0.34473566145496903,38713.128789992064,51902.292245018696,76110.72040569526,303.365,139.7,3.7,4146.17
11,2005,11918450,1.494180875291341,216.10999999999999,88454.97855845348,0.6797318486034093,57626.80310778667,80611.61618331242,114927.76622799106,193.6,107.9,5.1,1178.28
11,2006,11782040,1.4307723456984272,210.51,91931.24291718582,0.6244444982819222,60099.937880027566,83956.69061554705,124397.68736992915,201.3,117.2,4.6,1290.01
11,2007,12003880,1.485252771550099,213.42,96151.39281632272,0.6518179997131073,62881.28108578226,87750.81571125337,142739.49505493225,206.755,118.6,4.4,1511.14
11,2008,11739690,1.4233673127380886,213.65,100853.36793390627,0.6961798021228983,65375.62939907272,91049.42265085364,128534.41443513415,215.208,141.2,5.4,1403.22
11,2009,12223810,1.336879092028358,223.15,102919.21223415613,0.7336574343077891,66567.3067153367,92310.40584727675,129412.20693875314,213.022,116.8,9.4,902.41
11,2010,12030940,1.3199998505060255,225.77,105450.09446477167,0.6950265801152252,68293.01515924773,94529.96022754665,135791.8283359405,217.29,126.7,9.6,1125.06
11,2011,12364320,1.3263921463542667,231.46,107423.78134826662,0.7371014401927534,69627.59013031045,95955.77200363627,132820.57620637448,224.806,143.1,9.0,1338.31
11,2012,25556240,1.3786935823715185,475.55,108579.5425618166,0.6992344758224204,70420.05154514122,97278.06601831882,136265.26289078518,228.713,142.0,8.2,1341.27
11,2013,26165950,1.3699978053368538,477.83,110562.0230413954,0.6800369219122345,71589.82423722433,99189.02748037048,139069.4461466142,231.893,139.4,7.5,1639.84
11,2014,26960180,1.3618563751937989,483.54,112499.71910795847,0.7442425130907938,72263.15203385141,100769.71713467788,141996.82430532735,236.918,140.1,6.3,1889.77
11,2015,27742430,1.4066385671386339,489.41,115022.83762813856,0.791478075326776,72656.23116287938,101946.8499767324,145422.93848448028,237.001,126.5,5.6,2111.94
11,2016,28358410,1.4007482418215857,492.11,118026.03685467556,0.7765868794440184,74009.55397005685,103900.7821383498,145629.48841631107,239.557,119.9,4.8,2065.55
11,2017,29105980,1.4018138183897446,498.73,119919.90013392437,0.721942264557006,75301.7837021808,105678.87144153882,147889.23652459047,244.004,122.7,4.4,2395.35
11,2018,30443410,1.4099632091192236,514.84,121593.26628981445,0.7663776867045452,76563.17939087638,107358.7195422589,149508.8138615221,250.792,128.2,3.8,2701.49
11,2019,31692340,1.4154049239836572,526.72,122537.18465092826,0.7014247979874809,77611.99067661144,108778.00782144834,152091.7162254349,255.296,127.0,3.6,2854.71
11,2020,31290520,1.5753713574402572,543.04,126521.6856383339,0.8407974413201345,80467.1575480369,112635.67180411192,158043.0212728967,255.848,119.0,13.2,2919.62
11,2021,35322870,1.5884198337226114,609.49,123482.88908857066,0.8156128316238682,79217.30363076387,110761.81784209494,153701.65561858367,268.452,132.8,5.8,4167.85
11,2022,39319750,1.49718050049005,645.36,131210.1017249601,1.1305353421601314,81975.51941963009,114086.76351197553,156439.6097864305,291.359,148.2,3.6,4040.36
11,2023,41962630,1.4210093616708783,673.4,137764.39578024542,0.9962149208259548,86832.56543977343,119957.23113398755,163203.5708533998,303.365,139.7,3.7,4146.17
13,2005,10810180,2.0834655837536413,204.13,57926.451039668165,0.8852255956648849,39189.29489610719,52020.8379416439,70120.90206638558,193.6,107.9,5.1,1178.28
13,2006,11645870,1.9666049848535698,213.69,59995.930179540046,0.8117118813518216,40503.81415901088,53973.38434998845,72917.37568769015,201.3,117.2,4.6,1290.01
13,2007,12028210,1.8769659923445332,219.43,62412.59047688725,0.838243430477315,42073.7570511323,56191.75333653137,75861.56150416397,206.755,118.6,4.4,1511.14
13,2008,12267490,1.750563806447102,222.54,64719.80171167859,0.8134223899359629,43613.68880675672,58324.01080416614,78539.53299330181,215.208,141.2,5.4,1403.22
13,2009,12099240,1.661377739182356,225.09,65914.95651793006,0.8097908655055136,44332.59953517742,59334.88171157858,79720.82043996152,213.022,116.8,9.4,902.41
13,2010,12179730,1.656577856919214,236.42,67690.37578829745,0.7706895842603863,45700.809549965394,61070.663019623586,82015.18006556795,217.29,126.7,9.6,1125.06
13,2011,12341540,1.6398256619111518,237.6,68739.65520510406,0.7430867663271205,46535.6738057001,62200.96342919927,83463.92558789259,224.806,143.1,9.0,1338.31
13,2012,25664970,1.6567409999617178,488.58,69548.39719664586,0.7335765109051158,47113.305111987276,62959.99494641919,84395.96722692448,228.713,142.0,8.2,1341.27
13,2013,26619890,1.667648103209658,500.33,71016.04398064755,0.734056604714799,47940.827798311715,64230.28970442778,86145.92927318632,231.893,139.4,7.5,1639.84
13,2014,27301050,1.665448289836135,507.77,72415.8864329394,0.7656332291595763,48640.86509493225,65271.45676814628,87845.72567721755,236.918,140.1,6.3,1889.77
13,2015,28119400,1.634384835481643,515.56,73803.60296450138,0.7812682392232767,49392.23295660647,66346.49247850239,89575.11514470437,237.001,126.5,5.6,2111.94
13,2016,29115780,1.6470475861950102,528.75,75069.23037267076,0.8117540102848291,50215.20740643046,67204.56178058771,90818.5984060877,239.557,119.9,4.8,2065.55
13,2017,29884520,1.5873962575853453,535.47,76323.98662585177,0.7711122743806373,51143.62116239445,68310.94632605778,92259.50109956592,244.004,122.7,4.4,2395.35
13,2018,30866280,1.701127603584886,543.47,76911.38504542822,0.7912082403052599,51744.003491836396,68958.918988618,92949.91134014206,250.792,128.2,3.8,2701.49
13,2019,30480990,1.585062330867577,525.11,77523.1407706902,0.7334814625947804,52506.073690519894,69908.41424441923,94060.52010777865,255.296,127.0,3.6,2854.71
13,2020,31111910,1.6114876620629444,548.0,80002.66627796236,0.8129925205912076,53981.91472654684,72200.67383198267,97485.75673431814,255.848,119.0,13.2,2919.62
